    796 121.306129     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    798 121.429205     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    799 121.430511     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    800 121.430847     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    801 121.552879     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    802 121.553885     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    803 121.556530     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    804 121.678150     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    805 121.679015     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    806 121.679320     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    807 121.800154     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    808 121.814459     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      22     Sent Write Command, Handle: 0x0016 (Unknown)
    810 122.047568     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      19     Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
    811 122.057478     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      19     Sent Write Command, Handle: 0x0016 (Unknown)
    813 122.791048     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      116    Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
    814 122.857224     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      19     Sent Write Command, Handle: 0x0016 (Unknown)
    817 123.038493     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      19     Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
    818 123.093630     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      28     Sent Write Request, Handle: 0x0010 (Unknown)
    826 123.780479     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    876 129.292103     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      18     Sent Write Command, Handle: 0x0016 (Unknown)
    901 129.843547     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      19     Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
    902 129.849859     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      28     Sent Write Request, Handle: 0x0010 (Unknown)
    909 130.588653     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    910 130.594860     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      28     Sent Write Request, Handle: 0x0010 (Unknown)
    913 130.837060     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    914 130.837987     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    915 130.838721     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    916 130.839947     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    917 130.840561     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    918 130.852638     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      20     Sent Write Command, Handle: 0x0016 (Unknown)
    919 130.856418     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      28     Sent Write Request, Handle: 0x0010 (Unknown)
    922 131.091938     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    923 131.092222     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    924 131.092654     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    925 131.093194     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    926 131.093652     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    927 131.094026     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      19     Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
    928 131.094368     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      51     Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
    929 131.106714     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      28     Sent Write Request, Handle: 0x0010 (Unknown)
    933 131.329074     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    934 131.331134     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    935 131.452932     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    936 131.453713     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    937 131.455482     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    938 131.466432     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      28     Sent Write Request, Handle: 0x0010 (Unknown)
    943 131.700572     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    944 131.704452     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    945 131.824190     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    946 131.824894     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    947 131.825212     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    948 131.843516     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      28     Sent Write Request, Handle: 0x0010 (Unknown)
    951 132.071979     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    952 132.072588     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    953 132.195256     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    954 132.195869     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    955 132.196671     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    956 132.319468     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    957 132.321444     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    958 132.323637     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    959 132.443313     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    960 132.444543     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    961 132.444845     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    962 132.566645     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    963 132.567631     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    964 132.568032     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    965 132.691113     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    966 132.691842     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    967 132.692202     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    968 132.815143     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    969 132.816100     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    970 132.816383     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    971 132.938650     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    972 132.939464     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    973 132.939743     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    974 133.061692     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    975 133.079862     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      22     Sent Write Command, Handle: 0x0016 (Unknown)
    977 133.308709     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      19     Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
    978 133.316507     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      19     Sent Write Command, Handle: 0x0016 (Unknown)
    982 134.052840     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      116    Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
    984 134.120342     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      19     Sent Write Command, Handle: 0x0016 (Unknown)
    986 134.298752     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      19     Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
    987 134.357001     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      28     Sent Write Request, Handle: 0x0010 (Unknown)
    990 135.041826     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
    996 136.691685     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      28     Sent Write Request, Handle: 0x0010 (Unknown)
    999 137.146857     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
   1026 141.786282     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      28     Sent Write Request, Handle: 0x0010 (Unknown)
   1029 142.343226     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
   1068 150.344805     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      28     Sent Write Request, Handle: 0x0010 (Unknown)
   1073 151.006222     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
   1174 201.794246     04:00:6e:a3:68:57 (Pixel 9a) 32:35:47:33:b8:02 ()  ATT      28     Sent Write Request, Handle: 0x0010 (Unknown)
   1177 202.239990     32:35:47:33:b8:02 ()  04:00:6e:a3:68:57 (Pixel 9a) ATT      28     Rcvd Handle Value Notification, Handle: 0x0012 (Unknown)
